x_position_mm,y_position_mm,groundtruth,snr,peak_amplitude,time_of_flight,peak_slope,signal_energy,rms,dominant_frequency,spectral_centroid,bandwidth
870.0,730.0,452.0,4.719784344798123,2912.838973174946,273.0,0.0,2128446560.9130096,2103.579051327278,4158.004158004158,79621.11494663348,0.0
870.0,740.0,452.0,5.487530660503797,3087.395193425291,276.0,0.0,2494584497.0318127,2277.3331674516785,4158.004158004158,67679.60045442048,0.0
870.0,750.0,452.0,5.794914991074113,3870.598395236194,89.0,41.815777622221304,3412407151.7943134,2663.531783737889,4158.004158004158,73831.1043328502,0.0
880.0,50.0,452.0,5.862255992296664,2939.5984702977676,88.5,15.180842253563938,2356640880.5540485,2213.4726766177073,4158.004158004158,85074.55458373457,0.0
880.0,60.0,452.0,5.976016853954486,3747.01114426218,281.0,43.62051381406441,3766672533.978883,2798.378106879434,4158.004158004158,114094.40535104023,0.0
880.0,70.0,452.0,4.478965463425655,2850.767446687016,266.0,0.0,2289398835.486274,2181.665634014732,4158.004158004158,137237.24867123642,0.0
880.0,80.0,452.0,4.072061252563953,2308.937972248771,268.0,0.0,1668278414.5657477,1862.3518175244124,4158.004158004158,139094.66281932886,0.0
880.0,90.0,452.0,4.011361675691075,2168.9178073768053,266.5,0.0,1504621461.5727518,1768.6466992367066,4158.004158004158,160619.29024632255,0.0
880.0,100.0,452.0,4.019074974027851,1968.9757520775868,310.5,0.0,1513404908.8623936,1773.8015536967116,4158.004158004158,141339.2413877616,0.0
880.0,110.0,452.0,3.998619473943633,2489.5602830339094,116.0,0.0,1244572257.0050533,1608.5609437574367,4158.004158004158,144743.83136730685,0.0
880.0,120.0,452.0,3.913939809855512,1955.8075455488668,102.0,0.0,952163493.185127,1406.9647763472121,4158.004158004158,118698.53271892926,0.0
880.0,130.0,452.0,3.8969245122158096,2074.6174716574324,111.0,0.0,1352636231.628683,1676.9417216139534,4158.004158004158,169767.08359070937,0.0
880.0,140.0,452.0,4.0024868749884055,1519.7325536834135,220.5,0.0,1196453939.1097555,1577.1589098246914,4158.004158004158,120064.0312833782,0.0
880.0,150.0,452.0,3.975461386839813,1759.658322642212,266.5,0.0,1459825286.507206,1742.119343107207,4158.004158004158,131654.82935895646,0.0
880.0,160.0,452.0,4.03765859930185,1994.0452809285425,165.5,0.0,1734913899.5768259,1899.181298378284,4158.004158004158,137740.8382761099,0.0
880.0,170.0,452.0,3.920278080513782,1758.674219466563,177.5,0.0,1366499950.3505237,1685.5136421088312,4158.004158004158,94089.61321904369,0.0
880.0,180.0,452.0,4.289984027899608,1822.4658582580357,231.0,0.0,1527261032.2822857,1781.9031571030264,4158.004158004158,133335.48909254992,0.0
880.0,190.0,452.0,4.112131071532218,1834.8864839915404,230.5,0.0,1369693805.4135864,1687.4822277734113,4158.004158004158,141934.18260007878,0.0
880.0,200.0,452.0,3.9766631626491495,1764.4854063771238,232.0,0.0,1252042062.7129602,1613.3809380857008,4158.004158004158,143834.24330644798,0.0
880.0,210.0,452.0,4.087226310669299,1610.0023723546176,232.5,0.0,1144579259.1807973,1542.589595264903,4158.004158004158,125812.44891436718,0.0
880.0,220.0,452.0,3.9624367072515523,1849.8166377141017,248.0,0.0,1373487557.4013832,1689.817589954893,4158.004158004158,144026.88490871122,0.0
880.0,230.0,452.0,4.003871355933847,1715.0472990426983,246.00000000000003,0.0,1146931520.3857992,1544.1738941437561,4158.004158004158,109053.81606566835,0.0
880.0,240.0,452.0,4.093991924725218,1679.778114406282,229.5,0.0,1285055745.7809777,1634.5132508218524,4158.004158004158,166867.39153116493,0.0
880.0,250.0,452.0,3.9169878223657597,1714.3135324340158,302.0,0.0,1211971428.645735,1587.3534955534017,4158.004158004158,169801.85883014434,0.0
880.0,260.0,452.0,3.919751869859546,1955.0146034925447,303.0,0.0,1342628204.7239606,1670.7264374959605,4158.004158004158,165112.99766834802,0.0
880.0,270.0,452.0,3.816617368480246,2000.3923053186254,305.0,0.0,1267864041.3602195,1623.543032346194,4158.004158004158,161697.61219875287,0.0
880.0,280.0,452.0,3.868629994623188,1735.7977691334947,308.5,0.0,974539243.7631142,1423.4005458241993,4158.004158004158,152698.86443831722,0.0
880.0,290.0,452.0,3.896989005293819,1746.211340301494,315.0,0.0,1203606506.7706337,1581.8661226148618,4158.004158004158,152184.11683406448,0.0
880.0,300.0,452.0,3.948578687233766,1625.7419060258096,239.0,0.0,1117057163.991576,1523.9304991706979,4158.004158004158,152326.29134547763,0.0
880.0,310.0,452.0,4.0782246840350345,1789.5215197420248,245.0,0.0,1144140197.1733885,1542.2936972552675,4158.004158004158,151615.69349306505,0.0
880.0,320.0,452.0,3.93212329827753,1587.3218042134488,247.5,0.0,811666274.6236894,1299.0211208438925,4158.004158004158,131583.32801777255,0.0
880.0,330.0,452.0,4.173674914924614,1893.4851344387187,260.5,0.0,1316958261.3732738,1654.6779032047293,4158.004158004158,163734.3455577832,0.0
880.0,340.0,452.0,4.118833189687818,1901.4675030956173,264.0,0.0,1389633921.115089,1699.7210980187547,4158.004158004158,152256.02548474135,0.0
880.0,350.0,452.0,4.0512909756627815,1511.2975322097263,259.5,0.0,1003239493.0550519,1444.2080846603942,4158.004158004158,177752.29516515386,0.0
880.0,360.0,452.0,3.9409622202269983,1698.2034204915649,250.50000000000003,0.0,1349415092.6652987,1674.943814904828,4158.004158004158,165985.45443724634,0.0
880.0,370.0,452.0,4.130622917258493,1903.8277729154895,308.5,0.0,1596964523.480833,1822.1121163115117,4158.004158004158,135404.30660745985,0.0
880.0,380.0,452.0,4.008023376919437,1950.5464465946075,314.0,0.0,1526975389.8848815,1781.736515356768,4158.004158004158,162876.3514932511,0.0
880.0,390.0,452.0,4.128963118088207,2050.718758386016,244.49999999999997,0.0,1842945624.1181145,1957.4186532342396,4158.004158004158,113938.75634708386,0.0
880.0,400.0,452.0,4.061105548615781,1629.1547129898504,244.49999999999997,0.0,1256953811.5080173,1616.5424792855756,4158.004158004158,104689.60109423596,0.0
880.0,410.0,452.0,4.08466180974743,1794.4531154970311,247.5,0.0,1537219559.5251317,1787.703180098813,4158.004158004158,114137.36569184944,0.0
880.0,420.0,452.0,4.140943945602141,1634.5022208283083,248.0,0.0,1217826546.586624,1591.18318311171,4158.004158004158,106039.10733701082,0.0
880.0,430.0,452.0,4.223687111301122,1667.405391698658,231.0,0.0,1287528712.3453512,1636.085226918468,4158.004158004158,131137.5342572174,0.0
880.0,440.0,452.0,3.9565442551575964,1500.2014194320764,250.99999999999997,0.0,959048327.4861367,1412.0423034410637,4158.004158004158,149738.11203077706,0.0
880.0,450.0,452.0,4.205315426119758,1856.3522345038841,250.50000000000003,0.0,1500782959.731813,1766.3892247784272,4158.004158004158,132334.45517381546,0.0
880.0,460.0,452.0,4.116777821384202,1995.059108953575,248.99999999999997,0.0,1495699226.344886,1763.3949645875762,4158.004158004158,133244.20463708878,0.0
880.0,470.0,452.0,4.2162658249384695,2316.709443596838,250.99999999999997,0.0,1841659435.7951565,1956.7354946011294,4158.004158004158,142286.96486250064,0.0
880.0,480.0,452.0,4.0862623056733325,2088.693139172446,248.99999999999997,0.0,1399303925.3993273,1705.6247447961616,4158.004158004158,143481.23876026514,0.0
880.0,490.0,452.0,4.174938888984574,2669.8104266492123,250.0,0.0,2216829756.398014,2146.810115577329,4158.004158004158,143312.75285124706,0.0
880.0,500.0,452.0,4.141190192321813,2198.450122900631,234.5,0.0,1546837287.2345085,1793.2869084556658,4158.004158004158,137378.24412007735,0.0
880.0,510.0,452.0,4.1699122207204296,2481.28692294418,236.0,0.0,2137088831.9932246,2107.8453749566256,4158.004158004158,140165.21022797943,0.0
880.0,520.0,452.0,4.148867390611732,2948.2244031912614,102.5,0.0,2379817848.734431,2224.3305184178757,4158.004158004158,155081.34852187103,0.0
880.0,530.0,452.0,4.318631240480536,2318.591730828922,310.0,0.0,2289751955.91136,2181.8338792719287,4158.004158004158,165754.0161243099,0.0
880.0,540.0,452.0,4.241960566484144,2185.743280889598,305.0,0.0,1837284467.503973,1954.4099436042038,4158.004158004158,140651.8923674055,0.0
880.0,550.0,452.0,4.156435972012348,2477.370657484866,302.5,0.0,2220080431.195777,2148.3835393169097,4158.004158004158,144350.29230802486,0.0
880.0,560.0,452.0,4.190933819551342,2137.252445172878,299.5,0.0,1869365471.1901755,1971.3991734347146,4158.004158004158,145304.39008171373,0.0
880.0,570.0,452.0,4.481394347423594,2525.0670240486706,298.0,0.0,2656120564.2250614,2349.9106738563655,4158.004158004158,182307.1110578595,0.0
880.0,580.0,452.0,4.362342317696711,2311.080698680533,236.0,0.0,2129564499.9153757,2104.1314176384253,4158.004158004158,142319.51523973528,0.0
880.0,590.0,452.0,4.2004155409409725,2684.0991570618226,234.5,0.0,2318899609.6356525,2195.6769137169595,4158.004158004158,156740.05868135177,0.0
880.0,600.0,452.0,4.318173617455804,2856.9972658615407,230.5,0.0,2641555103.8340626,2343.458673130288,4158.004158004158,118782.70474527376,0.0
880.0,610.0,452.0,4.295647373901303,2697.476596133252,229.5,0.0,2390739036.502208,2229.428497897952,4158.004158004158,122991.69197394932,0.0
880.0,620.0,452.0,4.292679019666478,2840.6974948447355,226.0,0.0,2241005942.120813,2158.4846565878534,4158.004158004158,116288.69483023157,0.0
880.0,630.0,452.0,4.4431233153092995,2681.3003777603535,226.5,0.0,2220344100.983843,2148.511112851272,4158.004158004158,110896.30597484161,0.0
880.0,640.0,452.0,4.473104482992819,2420.369874664385,226.0,0.0,1923575709.7864223,1999.7794627818016,4158.004158004158,115898.30091969809,0.0
880.0,650.0,452.0,4.394863022025476,1861.4043573494346,165.5,0.0,1586520330.2675345,1816.1440099852405,4158.004158004158,122583.97674684862,0.0
880.0,660.0,452.0,4.185014623945686,1871.524720823596,160.0,0.0,1545851601.0436263,1792.7154521558605,4158.004158004158,146758.07471087895,0.0
880.0,670.0,452.0,4.303577988757394,1623.2571631291253,155.0,0.0,1229063177.884552,1598.507085391518,4158.004158004158,129339.67512621207,0.0
880.0,680.0,452.0,3.94546738184054,1713.8862586832686,140.0,0.0,1144127255.028477,1542.2849742661522,4158.004158004158,169015.31306878728,0.0
880.0,690.0,452.0,4.16107147653817,1677.8019158398795,255.49999999999997,0.0,1013967628.7872083,1451.909366417,4158.004158004158,125911.91323016702,0.0
880.0,700.0,452.0,3.8674490777587236,1877.2577269309359,115.5,0.0,1079686724.731083,1498.2225954065927,4158.004158004158,141193.54498897155,0.0
880.0,710.0,452.0,4.049414470134786,1937.2825403194083,257.0,0.0,1159610858.1510997,1552.6858616376724,4158.004158004158,90709.66162722884,0.0
880.0,720.0,452.0,4.092440426159402,2342.3323991682205,256.5,0.0,1370930088.2554438,1688.2436150181559,4158.004158004158,136815.61018661407,0.0
880.0,730.0,452.0,4.179936049335349,2594.6516361374206,258.0,0.0,1463647699.143819,1744.3986383411934,4158.004158004158,119532.85875705538,0.0
880.0,740.0,452.0,4.348209711116412,3218.2034556736317,257.5,0.0,1848403689.9012642,1960.3150548164044,4158.004158004158,71525.65563592385,0.0
880.0,750.0,452.0,4.9573641221507225,2742.437877296061,254.5,57.31006206325168,1443762130.3182712,1732.5081444299637,4158.004158004158,91497.64041992566,0.0
890.0,50.0,452.0,5.283329040285811,4014.3756288725476,256.5,70.16768320690821,3203393972.120634,2580.6709840468866,4158.004158004158,81366.16982020836,0.0
890.0,60.0,452.0,4.55356550182132,2953.872817818321,255.49999999999997,0.0,1808021810.1411757,1938.7834077494595,4158.004158004158,95844.85708142514,0.0
890.0,70.0,452.0,4.203256779243828,2621.4837719711363,255.49999999999997,0.0,1511077159.0209732,1772.4368973639537,4158.004158004158,165930.44292211975,0.0
890.0,80.0,452.0,3.945996569837374,2582.9930261275813,253.49999999999997,0.0,1707924675.773512,1884.3510691248812,4158.004158004158,129484.31604129926,0.0
890.0,90.0,452.0,3.8829382935921726,1879.8958524918844,252.0,0.0,899183712.4787326,1367.2617919213908,4158.004158004158,147200.74569629316,0.0
890.0,100.0,452.0,3.920346080193655,1965.9705445689594,115.5,0.0,1107753671.5519004,1517.571146990673,4158.004158004158,108769.26202361945,0.0
890.0,110.0,452.0,3.8405895385353577,1713.0838686472741,116.5,0.0,1076661100.4503002,1496.1218754556196,4158.004158004158,211345.6077559038,0.0
890.0,120.0,452.0,4.008862148408162,1637.9634129028882,140.0,0.0,1132286109.3313754,1534.2832774051553,4158.004158004158,150090.59145366264,0.0
890.0,130.0,452.0,4.06556370262287,1726.0442604503905,157.5,0.0,1376773052.19116,1691.8374738193559,4158.004158004158,185974.37447580777,0.0
890.0,140.0,452.0,4.123981127602947,1553.5000476552927,160.0,0.0,1008404738.6990811,1447.9211125717236,4158.004158004158,140268.50851827982,0.0
890.0,150.0,452.0,4.245966666134045,1762.2130033728733,165.5,0.0,1426657467.146742,1722.2148066434445,4158.004158004158,158556.92687802584,0.0
890.0,160.0,452.0,4.328624200143258,1798.9149583011756,226.0,0.0,1431811805.6045322,1725.3230771630986,4158.004158004158,110662.99097644349,0.0
890.0,170.0,452.0,4.4460157110219365,1747.6619754339606,227.0,0.0,1179983961.4790957,1566.2659764880768,4158.004158004158,111490.53334612357,0.0
890.0,180.0,452.0,4.215227044029915,2048.6323192395203,229.0,0.0,1605322092.2554712,1826.873823575972,4158.004158004158,126753.91266654547,0.0
890.0,190.0,452.0,4.221417375848896,2047.0172196446474,230.0,0.0,1446106835.3352685,1733.9143915202794,4158.004158004158,144729.57473425538,0.0
890.0,200.0,452.0,4.309894604978159,2111.8991581686614,233.0,0.0,1643217122.6326776,1848.310529701422,4158.004158004158,163550.17631111745,0.0
890.0,210.0,452.0,4.342449822683477,2508.2238870320652,236.5,0.0,2292296470.378421,2183.045837266333,4158.004158004158,123152.84900319074,0.0
890.0,220.0,452.0,4.285629395101447,2167.835829361235,238.5,0.0,1975496285.0617578,2026.588484054984,4158.004158004158,165337.41380636487,0.0
890.0,230.0,452.0,4.230730311851758,1777.2130489360202,296.5,0.0,1372340382.9105616,1689.1117515337955,4158.004158004158,132735.59595971715,0.0
890.0,240.0,452.0,4.4472100884214925,2295.756560494432,300.5,0.0,2041505847.3153303,2060.1686583538426,4158.004158004158,156559.48686882755,0.0
890.0,250.0,452.0,4.18471873141467,1898.2460348710129,300.5,0.0,1506956473.9571595,1770.0185429318465,4158.004158004158,133195.70109928635,0.0
890.0,260.0,452.0,4.3500697317596355,2128.371704381113,303.0,0.0,1804376500.9351082,1936.8279471203907,4158.004158004158,144334.5164325343,0.0
890.0,270.0,452.0,4.105076344794196,1993.9514631998788,305.5,0.0,1507269990.006482,1770.2026558676605,4158.004158004158,137098.6710726295,0.0
890.0,280.0,452.0,4.078301327042107,2102.1881390733747,242.5,0.0,1651735723.9091363,1853.0952495673553,4158.004158004158,127456.11522359037,0.0
890.0,290.0,452.0,4.137241264785461,2240.5534396236817,237.0,0.0,1811627998.0308948,1940.715943739476,4158.004158004158,134490.75663582655,0.0
890.0,300.0,452.0,4.034492249615235,1980.8526498886504,238.5,0.0,1336186606.8826718,1666.7137527613459,4158.004158004158,112915.41861338851,0.0
890.0,310.0,452.0,4.215211115937557,2245.450016343028,248.50000000000003,0.0,1509135911.399719,1771.2980261087384,4158.004158004158,128425.98922195374,0.0
890.0,320.0,452.0,4.054549082079463,1867.405752550821,252.5,0.0,1127666261.4310985,1531.1500585950928,4158.004158004158,146464.76830478557,0.0
890.0,330.0,452.0,4.234699030550087,2235.815683431608,256.5,0.0,1825417601.246647,1948.088033955028,4158.004158004158,154523.82991031918,0.0
890.0,340.0,452.0,4.162596071658595,1965.0140581997105,253.00000000000003,0.0,1411332307.56661,1712.9398126010685,4158.004158004158,139722.43136518908,0.0
890.0,350.0,452.0,4.121970185962019,1751.8187247972378,252.5,0.0,1204556227.9874039,1582.4900954700206,4158.004158004158,131712.0947397209,0.0
890.0,360.0,452.0,4.074680385063583,1444.8064809138605,253.49999999999997,0.0,893462494.1413553,1362.9051261295706,4158.004158004158,142000.62335560747,0.0
890.0,370.0,452.0,4.05735441270881,1582.711803446659,302.5,0.0,1079104612.2628644,1497.8186580341517,4158.004158004158,172111.72726300897,0.0
890.0,380.0,452.0,4.032279329349562,1682.2807268532147,248.0,0.0,1346754453.3030772,1673.291758278396,4158.004158004158,127955.15744073536,0.0
890.0,390.0,452.0,4.182979046570537,1708.6035479838565,247.0,0.0,1261520607.281375,1619.4764478812108,4158.004158004158,107002.01701082906,0.0
890.0,400.0,452.0,4.003469361243501,1711.4462941687698,246.00000000000003,0.0,1413989933.2022538,1714.551839640755,4158.004158004158,111516.31434804221,0.0
890.0,410.0,452.0,3.9831423191415363,1726.5339430072197,245.5,0.0,1327988400.5273685,1661.5928037840813,4158.004158004158,111938.26966040781,0.0
890.0,420.0,452.0,3.904368701990162,1813.718170564695,311.0,0.0,1328027627.9284666,1661.6173444675767,4158.004158004158,160168.28351551897,0.0
890.0,430.0,452.0,3.942101106761563,1828.9041032738178,115.0,0.0,1264902128.876902,1621.6455086328933,4158.004158004158,167372.34383851432,0.0
890.0,440.0,452.0,4.2711164179771375,1952.0982061306481,258.5,0.0,1464168668.1552176,1744.7090603032939,4158.004158004158,177115.21435159008,0.0
890.0,450.0,452.0,3.873498642423981,1934.3524439811795,258.0,0.0,1432289164.8048306,1725.6106604218096,4158.004158004158,170455.2023140323,0.0
890.0,460.0,452.0,4.031222366589976,1982.40074465948,250.50000000000003,0.0,1346529030.9399185,1673.15171301372,4158.004158004158,164908.12556343075,0.0
890.0,470.0,452.0,3.9660704160175495,1916.1347338278501,252.5,0.0,1171294136.6710799,1560.488047138497,4158.004158004158,159686.79932168406,0.0
890.0,480.0,452.0,4.020653432930346,1707.4392149701218,249.5,0.0,862534239.7296752,1339.1080903379204,4158.004158004158,122438.1932609889,0.0
890.0,490.0,452.0,4.042632812677798,2098.937296118163,246.00000000000003,0.0,1481611260.0217066,1755.0706224702235,4158.004158004158,149323.66931180249,0.0
890.0,500.0,452.0,3.972722055308055,1752.7856854867682,242.5,0.0,1354042645.7164545,1677.8133017418786,4158.004158004158,131672.71715952523,0.0
890.0,510.0,452.0,4.109404223968561,1878.553584003673,314.5,0.0,1262216068.8801246,1619.9227856140583,4158.004158004158,138212.17328886638,0.0
890.0,520.0,452.0,3.894321150654678,1893.1788179949626,309.5,0.0,1157954543.1720097,1551.5765861356992,4158.004158004158,164147.83427971683,0.0
890.0,530.0,452.0,3.87198428931123,2047.8350413081616,305.5,0.0,1427136765.9493175,1722.5040793649619,4158.004158004158,161373.35237517828,0.0
890.0,540.0,452.0,3.8758801195169292,1749.783828272019,301.5,0.0,1132012067.656714,1534.0975986272028,4158.004158004158,185839.78248751693,0.0
890.0,550.0,452.0,4.0875970406501745,1908.1011812297365,301.0,0.0,1519313946.8739476,1777.261054040118,4158.004158004158,172262.67684983026,0.0
